,BOAMP_AVIS_NUM,D_11_01_Conditiondelai_Receptcandidat,D_11_02_Conditiondelai_Receptoffres,D_11_03_Conditiondelai_Limiteenvoiinvit,D_11_04_Conditiondelai_Validiteoffre,D_11_04_01_Conditiondelai_Validiteoffre_Jusquau,D_11_04_02_Conditiondelai_Validiteoffre_Dureemois,D_11_04_03_Conditiondelai_Validiteoffre_Dureejour,D_11_05_Conditiondelai_Dureesystemequalification
967,21-28607,,2021-03-23 11:00:00,,CF_NIV_SUIV,,4.0,,
968,21-28608,,2021-04-08 11:00:00,,CF_NIV_SUIV,,,,
969,21-28610,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,120.0,
970,21-28611,,2021-04-06 16:00:00,,CF_NIV_SUIV,,2.0,,
971,21-28612,,2021-04-26 11:00:00,,CF_NIV_SUIV,,4.0,,
972,21-28613,,2021-04-06 15:00:00,,CF_NIV_SUIV,,,120.0,
973,21-28614,,2021-04-16 11:00:00,,CF_NIV_SUIV,,,180.0,
974,21-28622,,2021-04-02 11:00:00,,CF_NIV_SUIV,,,120.0,
975,21-28624,,2021-03-22 16:30:00,,CF_NIV_SUIV,,,,
976,21-28629,,2021-03-29 11:00:00,,CF_NIV_SUIV,,,180.0,
977,21-28630,,2021-04-06 11:00:00,,CF_NIV_SUIV,,12.0,,
978,21-28632,,2021-04-06 15:00:00,,CF_NIV_SUIV,,,180.0,
979,21-28635,,2021-03-29 15:00:00,,CF_NIV_SUIV,,,,
980,21-28636,,2021-04-12 10:00:00,,CF_NIV_SUIV,,6.0,,
981,21-28637,,2021-03-25 11:00:00,,CF_NIV_SUIV,,5.0,,
982,21-28640,,2021-04-06 11:00:00,,CF_NIV_SUIV,,4.0,,
983,21-28641,,2021-03-22 11:00:00,,CF_NIV_SUIV,,,,
984,21-28642,,2021-04-05 08:00:00,,CF_NIV_SUIV,,4.0,,
985,21-28643,,2021-04-07 13:00:00,,CF_NIV_SUIV,,,,
986,21-28644,,2021-04-15 10:00:00,,CF_NIV_SUIV,,5.0,,
987,21-28646,,2021-04-08 11:00:00,,CF_NIV_SUIV,,6.0,,
988,21-28647,,2021-04-07 15:00:00,,CF_NIV_SUIV,,,180.0,
989,21-28652,,2021-04-07 10:00:00,,CF_NIV_SUIV,,,120.0,
990,21-28653,,2021-03-26 16:00:00,,CF_NIV_SUIV,,,120.0,
991,21-28654,,2021-03-29 11:00:00,,CF_NIV_SUIV,,3.0,,
992,21-28656,,2021-04-06 11:00:00,,CF_NIV_SUIV,,6.0,,
993,21-28657,,2021-03-19 11:00:00,,CF_NIV_SUIV,,3.0,,
994,21-28658,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,,
995,21-28661,,2021-04-16 16:00:00,,CF_NIV_SUIV,,,90.0,
996,21-28666,,2021-04-14 11:00:00,,CF_NIV_SUIV,,6.0,,
997,21-28668,,2021-03-25 15:00:00,,CF_NIV_SUIV,,,90.0,
998,21-28671,,2021-03-26 11:00:00,,CF_NIV_SUIV,,,180.0,
999,21-28672,,2021-03-17 11:00:00,,CF_NIV_SUIV,,4.0,,
1000,21-28674,,2021-04-09 11:00:00,,CF_NIV_SUIV,,,,
1001,21-28675,,2021-04-06 16:00:00,,CF_NIV_SUIV,,,120.0,
1002,21-28676,,2021-05-04 15:00:00,,CF_NIV_SUIV,,6.0,,
1003,21-28677,,2021-03-30 11:00:00,,CF_NIV_SUIV,,,120.0,
1004,21-28678,,2021-03-30 13:00:00,,CF_NIV_SUIV,,,,
1005,21-28679,,2021-04-06 11:00:00,,CF_NIV_SUIV,,5.0,,
1006,21-28685,,2021-03-31 16:00:00,,CF_NIV_SUIV,,,120.0,
1007,21-28688,,2021-04-02 11:00:00,,CF_NIV_SUIV,,,,
1008,21-28691,,2021-04-08 11:00:00,,CF_NIV_SUIV,,6.0,,
1009,21-28692,,2021-04-07 11:30:00,,CF_NIV_SUIV,,,,
1010,21-28695,,2021-04-08 11:00:00,,CF_NIV_SUIV,,4.0,,
1011,21-28699,,2021-03-26 11:00:00,,CF_NIV_SUIV,,,120.0,
1012,21-28703,,2021-04-06 10:00:00,,CF_NIV_SUIV,,4.0,,
1013,21-28704,,2021-03-12 14:00:00,,CF_NIV_SUIV,,,,
1014,21-28705,,2021-04-01 09:00:00,,CF_NIV_SUIV,,,,
1015,21-28708,,2021-04-02 11:00:00,,CF_NIV_SUIV,,,90.0,
1016,21-28711,,2021-04-06 12:00:00,,CF_NIV_SUIV,,,,
1017,21-28712,,2021-03-24 11:00:00,,CF_NIV_SUIV,,4.0,,
1018,21-28715,2021-03-22 15:00:00,2021-03-26 11:00:00,,CF_NIV_SUIV,,,120.0,
1019,21-28718,,2021-04-16 10:00:00,,CF_NIV_SUIV,,8.0,,
1020,21-28719,,2021-04-06 11:30:00,,CF_NIV_SUIV,,,,
1021,21-28720,,2021-04-01 09:00:00,,CF_NIV_SUIV,,,,
1022,21-28721,,2021-03-19 11:00:00,,CF_NIV_SUIV,,4.0,,
1023,21-28725,,2021-03-25 11:00:00,,CF_NIV_SUIV,,,120.0,
1024,21-28728,,2021-04-09 11:00:00,,CF_NIV_SUIV,,6.0,,
1025,21-28729,,2021-04-08 11:00:00,,CF_NIV_SUIV,,4.0,,
1026,21-28730,,2021-04-08 11:00:00,,CF_NIV_SUIV,,4.0,,
1027,21-28731,,2021-06-17 11:00:00,,CF_NIV_SUIV,,,,
1028,21-28732,,2021-04-14 11:00:00,,CF_NIV_SUIV,,6.0,,
1029,21-28733,,2021-06-17 11:00:00,,CF_NIV_SUIV,,,,
1030,21-28734,,2021-04-02 11:00:00,,CF_NIV_SUIV,,,,
1031,21-28735,,2021-03-29 11:00:00,,CF_NIV_SUIV,,3.0,,
1032,21-28736,,2021-03-24 15:00:00,,CF_NIV_SUIV,,4.0,,
1033,21-28741,,2021-03-25 11:00:00,,CF_NIV_SUIV,,3.0,,
1034,21-28748,,2021-03-29 15:00:00,,CF_NIV_SUIV,,,120.0,
1035,21-28751,,2021-03-22 12:00:00,,CF_NIV_SUIV,,,180.0,
1036,21-28752,,2021-04-06 06:30:00,,CF_NIV_SUIV,,,,
1037,21-28755,,2021-04-06 10:00:00,,CF_NIV_SUIV,,,120.0,
1038,21-28757,,2021-04-06 13:00:00,,CF_NIV_SUIV,,8.0,,
1039,21-28758,,2021-04-06 22:55:00,,CF_NIV_SUIV,,,,
1040,21-28760,,2021-04-06 11:00:00,,CF_NIV_SUIV,,6.0,,
1041,21-28761,,2021-04-02 11:00:00,,CF_NIV_SUIV,,6.0,,
1042,21-28763,,2021-04-20 19:00:00,,CF_NIV_SUIV,,,,
1043,21-28765,,2021-04-06 11:00:00,,CF_NIV_SUIV,,6.0,,
1044,21-28766,,2021-04-05 11:00:00,,CF_NIV_SUIV,,4.0,,
1045,21-28767,,2021-04-09 11:00:00,,CF_NIV_SUIV,,4.0,,
1046,21-28768,,2021-04-01 11:00:00,,CF_NIV_SUIV,,,120.0,
1047,21-28770,,2021-03-31 09:00:00,,CF_NIV_SUIV,,,120.0,
1048,21-28771,,2021-04-09 16:00:00,,CF_NIV_SUIV,,3.0,,
1049,21-28774,,2021-04-02 10:00:00,,CF_NIV_SUIV,,4.0,,
1050,21-28776,,2021-04-02 14:00:00,,CF_NIV_SUIV,,,90.0,
1051,21-28777,,2021-03-29 11:00:00,,CF_NIV_SUIV,,,120.0,
1052,21-28778,,2021-05-07 11:00:00,,CF_NIV_SUIV,,6.0,,
1053,21-28780,,2021-04-07 11:00:00,,CF_NIV_SUIV,,,,
1054,21-28783,,2021-04-01 11:00:00,,CF_NIV_SUIV,,,120.0,
1055,21-28784,,2021-04-09 11:00:00,,CF_NIV_SUIV,,6.0,,
1056,21-28785,,2021-03-24 11:00:00,,CF_NIV_SUIV,,,180.0,
1057,21-28788,,2021-04-06 15:00:00,,CF_NIV_SUIV,,6.0,,
1058,21-28789,,2021-04-12 19:00:00,,CF_NIV_SUIV,,,,
1059,21-28790,,2021-03-24 11:00:00,,CF_NIV_SUIV,,4.0,,
1060,21-28791,,2021-03-29 11:00:00,,CF_NIV_SUIV,,,180.0,
1061,21-28792,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,,
1062,21-28793,,2021-03-23 16:00:00,,CF_NIV_SUIV,,,180.0,
1063,21-28794,,2021-03-19 09:00:00,,CF_NIV_SUIV,,4.0,,
1064,21-28798,,2021-04-07 11:00:00,,CF_NIV_SUIV,,4.0,,
1065,21-28799,2021-03-24 19:00:00,2021-03-25 11:00:00,2021-03-02 23:00:00,CF_NIV_SUIV,,,180.0,
1066,21-28800,,2021-03-29 15:00:00,,CF_NIV_SUIV,,,120.0,
1067,21-28802,,2021-04-05 13:00:00,,CF_NIV_SUIV,,,,
1068,21-28803,,2021-04-07 11:00:00,,CF_NIV_SUIV,,4.0,,
1069,21-28805,,2021-04-01 11:00:00,,CF_NIV_SUIV,,6.0,,
1070,21-28806,,2021-03-30 15:00:00,,CF_NIV_SUIV,,4.0,,
1071,21-28807,,2021-04-09 09:00:00,,CF_NIV_SUIV,,,,
1072,21-28812,,2021-04-20 15:00:00,,CF_NIV_SUIV,,,,
1073,21-28814,,2021-03-24 16:00:00,,CF_NIV_SUIV,,,,
1074,21-28817,,2021-04-02 11:00:00,,CF_NIV_SUIV,,,120.0,
1075,21-28818,,2021-04-08 13:00:00,,CF_NIV_SUIV,,8.0,,
1076,21-28820,,2021-04-07 09:00:00,,CF_NIV_SUIV,,3.0,,
1077,21-28821,,2021-04-22 15:00:00,,CF_NIV_SUIV,,7.0,,
1078,21-28823,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,120.0,
1079,21-28825,,2021-04-12 15:00:00,,CF_NIV_SUIV,,120.0,,
1080,21-28828,,2021-04-05 08:00:00,,CF_NIV_SUIV,,4.0,,
1081,21-28830,,2021-03-24 15:00:00,,CF_NIV_SUIV,,,120.0,
1082,21-28831,,2021-04-06 11:00:00,,CF_NIV_SUIV,,6.0,,
1083,21-28833,,2021-04-07 11:00:00,,CF_NIV_SUIV,,5.0,,
1084,21-28835,,,,CF_NIV_SUIV,,,120.0,
1085,21-28836,,2021-04-06 16:00:00,,CF_NIV_SUIV,,,,
1086,21-28837,,2021-03-29 11:00:00,,CF_NIV_SUIV,,,,
1087,21-28839,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,,
1088,21-28840,,2021-04-09 22:59:00,,CF_NIV_SUIV,,4.0,,
1089,21-28841,,2021-04-05 11:00:00,,CF_NIV_SUIV,,,,
1090,21-28843,,2021-03-29 15:00:00,,CF_NIV_SUIV,,3.0,,
1091,21-28844,,2021-04-06 13:00:00,,CF_NIV_SUIV,,,,
1092,21-28845,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,,
1093,21-28846,,2021-04-06 11:00:00,,CF_NIV_SUIV,,4.0,,
1094,21-28848,,2021-03-29 10:00:00,,CF_NIV_SUIV,,,150.0,
1095,21-28850,,2021-03-31 11:00:00,,CF_NIV_SUIV,,6.0,,
1096,21-28851,,2021-04-06 15:00:00,,CF_NIV_SUIV,,5.0,,
1097,21-28852,,2021-04-06 16:00:00,,CF_NIV_SUIV,,6.0,,
1098,21-28853,,2021-04-23 11:00:00,,CF_NIV_SUIV,,6.0,,
1099,21-28854,,2021-04-06 11:00:00,,CF_NIV_SUIV,,3.0,,
1100,21-28855,,2021-03-26 11:00:00,,CF_NIV_SUIV,,,120.0,
1101,21-28857,,2021-04-02 11:00:00,,CF_NIV_SUIV,,,120.0,
1102,21-28858,,2021-03-24 15:00:00,,CF_NIV_SUIV,,,120.0,
1103,21-28863,,2021-03-24 15:00:00,,CF_NIV_SUIV,,,120.0,
1104,21-28865,2021-04-12 11:00:00,,,CF_NIV_SUIV,,,,
1105,21-28866,,2021-04-08 11:00:00,,CF_NIV_SUIV,,4.0,,
1106,21-28868,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,,
1107,21-28872,,2021-04-06 11:00:00,,CF_NIV_SUIV,,7.0,,
1108,21-28875,,2021-04-30 11:00:00,,CF_NIV_SUIV,,6.0,,
1109,21-28879,,2021-04-12 11:00:00,,CF_NIV_SUIV,,,,
1110,21-28880,2021-04-06 11:00:00,,,CF_NIV_SUIV,,,,
1111,21-28881,,2021-04-02 16:00:00,,CF_NIV_SUIV,,,90.0,
1112,21-28884,,2021-03-24 13:00:00,,CF_NIV_SUIV,,,90.0,
1113,21-28885,,2021-04-06 11:00:00,,CF_NIV_SUIV,,4.0,,
1114,21-28886,,2021-04-07 16:00:00,,CF_NIV_SUIV,,,90.0,
1115,21-28887,,2021-04-08 11:00:00,,CF_NIV_SUIV,,,,
1116,21-28890,,2021-03-31 11:00:00,,CF_NIV_SUIV,,,120.0,
1117,21-28892,,2021-04-01 17:00:00,,CF_NIV_SUIV,,,90.0,
1118,21-28893,,2021-03-25 16:00:00,,CF_NIV_SUIV,,,180.0,
1119,21-28896,,2021-03-26 11:00:00,,CF_NIV_SUIV,,6.0,,
1120,21-28897,,2021-04-07 15:00:00,,CF_NIV_SUIV,,6.0,,
1121,21-28898,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,180.0,
1122,21-28899,,2021-04-07 15:00:00,,CF_NIV_SUIV,,,,
1123,21-28900,,2021-04-12 11:00:00,,CF_NIV_SUIV,,,120.0,
1124,21-28902,,2021-04-06 11:00:00,,CF_NIV_SUIV,,4.0,,
1125,21-28903,,2021-04-09 15:00:00,,CF_NIV_SUIV,,2.0,,
1126,21-28905,,2021-03-24 15:00:00,,CF_NIV_SUIV,,,120.0,
1127,21-28906,,2021-04-13 11:00:00,,CF_NIV_SUIV,,,120.0,
1128,21-28908,,2021-03-24 16:00:00,,CF_NIV_SUIV,,,90.0,
1129,21-28911,,2021-03-25 11:00:00,,CF_NIV_SUIV,,,180.0,
1130,21-28912,,2021-04-02 15:00:00,,CF_NIV_SUIV,,4.0,,
1131,21-28915,,2021-03-26 11:00:00,,CF_NIV_SUIV,,,120.0,
1132,21-28916,,2021-04-08 14:00:00,,CF_NIV_SUIV,,6.0,,
1133,21-28917,,2021-03-24 15:00:00,,CF_NIV_SUIV,,,120.0,
1134,21-28920,,2021-04-07 11:00:00,,CF_NIV_SUIV,,,,
1135,21-28921,,2021-04-08 14:00:00,,CF_NIV_SUIV,,5.0,,
1136,21-28923,,2021-03-18 16:00:00,,CF_NIV_SUIV,,,120.0,
1137,21-28924,,2021-04-07 11:00:00,,CF_NIV_SUIV,,4.0,,
1138,21-28925,,2021-03-22 13:00:00,,CF_NIV_SUIV,,180.0,,
1139,21-28926,,2021-04-06 11:00:00,,CF_NIV_SUIV,,4.0,,
1140,21-28927,,2021-03-23 16:30:00,,CF_NIV_SUIV,,,180.0,
1141,21-28928,,2021-04-01 11:00:00,,CF_NIV_SUIV,,3.0,,
1142,21-28929,,2021-04-16 16:00:00,,CF_NIV_SUIV,,,120.0,
1143,21-28934,,2021-05-05 14:00:00,,CF_NIV_SUIV,,6.0,,
1144,21-28940,,2021-03-29 11:00:00,,CF_NIV_SUIV,,,120.0,
1145,21-28942,,2021-04-16 11:00:00,,CF_NIV_SUIV,,,90.0,
1146,21-28944,,2021-04-05 16:00:00,,CF_NIV_SUIV,,3.0,,
1147,21-28946,,2021-03-26 16:00:00,,CF_NIV_SUIV,,,,
1148,21-28947,,2021-03-24 11:00:00,,CF_NIV_SUIV,,4.0,,
1149,21-28948,,2021-04-23 11:00:00,,CF_NIV_SUIV,,7.0,,
1150,21-28949,,2021-04-06 11:00:00,,CF_NIV_SUIV,,6.0,,
1151,21-28951,,2021-03-31 15:00:00,,CF_NIV_SUIV,,5.0,,
1152,21-28952,,2021-04-01 11:00:00,,CF_NIV_SUIV,,5.0,,
1153,21-28953,,2021-04-02 15:00:00,,CF_NIV_SUIV,,4.0,,
1154,21-28956,,2021-04-06 19:00:00,,CF_NIV_SUIV,,,,
1155,21-28958,,2021-04-06 15:00:00,,CF_NIV_SUIV,,4.0,,
1156,21-28960,,2021-04-06 11:00:00,,CF_NIV_SUIV,,6.0,,
1157,21-28961,,2021-03-26 16:00:00,,CF_NIV_SUIV,,,150.0,
1158,21-28963,,2021-04-12 11:00:00,,CF_NIV_SUIV,,6.0,,
1159,21-28965,,2021-04-20 11:00:00,,CF_NIV_SUIV,,,,
1160,21-28967,,2021-04-08 11:00:00,,CF_NIV_SUIV,,,,
1161,21-28970,,2021-04-02 11:00:00,,CF_NIV_SUIV,,,,
1162,21-28972,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,120.0,
1163,21-28973,,2021-03-24 11:00:00,,CF_NIV_SUIV,,6.0,,
1164,21-28974,,2021-04-06 11:00:00,,CF_NIV_SUIV,,6.0,,
1165,21-28975,,2021-04-06 10:00:00,,CF_NIV_SUIV,,4.0,,
1166,21-28976,,2021-03-24 11:00:00,,CF_NIV_SUIV,,,120.0,
1167,21-28978,,2021-04-09 10:00:00,,CF_NIV_SUIV,,,120.0,
1168,21-28979,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,120.0,
1169,21-28982,,2021-04-09 11:00:00,,CF_NIV_SUIV,,3.0,,
1170,21-28984,,2021-04-19 11:00:00,,CF_NIV_SUIV,,7.0,,
1171,21-28985,,2021-03-31 15:00:00,,CF_NIV_SUIV,,6.0,,
1172,21-28987,,2021-04-02 11:30:00,,CF_NIV_SUIV,,12.0,,
1173,21-28988,,2021-05-05 11:00:00,,CF_NIV_SUIV,,4.0,,
1174,21-28989,,2021-03-25 11:00:00,,CF_NIV_SUIV,,6.0,,
1175,21-28991,,2021-03-26 11:00:00,,CF_NIV_SUIV,,,120.0,
1176,21-28992,,2021-03-23 11:00:00,,CF_NIV_SUIV,,,120.0,
1177,21-28997,,2021-04-06 11:00:00,,CF_NIV_SUIV,,3.0,,
1178,21-28999,,2021-04-06 11:00:00,,CF_NIV_SUIV,,6.0,,
1179,21-29000,,2021-04-02 11:00:00,,CF_NIV_SUIV,,,90.0,
1180,21-29002,,2021-04-12 11:00:00,,CF_NIV_SUIV,,,,
1181,21-29004,,2021-03-23 11:00:00,,CF_NIV_SUIV,,3.0,,
1182,21-29006,,2021-04-09 16:00:00,2021-07-01 22:00:00,CF_NIV_SUIV,,6.0,,
1183,21-29007,,2021-03-24 16:00:00,,CF_NIV_SUIV,,6.0,,
1184,21-29008,,2021-03-23 11:00:00,,CF_NIV_SUIV,,3.0,,
1185,21-29009,,2021-03-26 11:00:00,,CF_NIV_SUIV,,,180.0,
1186,21-29010,,2021-03-23 11:00:00,,CF_NIV_SUIV,,3.0,,
1187,21-29011,,2021-03-23 11:00:00,,CF_NIV_SUIV,,3.0,,
1188,21-29012,,2021-03-23 11:00:00,,CF_NIV_SUIV,,3.0,,
1189,21-29013,,2021-03-24 11:00:00,,CF_NIV_SUIV,,,4.0,
1190,21-29016,,2021-03-25 11:00:00,,CF_NIV_SUIV,,,150.0,
1191,21-29017,,2021-04-06 11:00:00,,CF_NIV_SUIV,,4.0,,
1192,21-29018,,2021-04-06 09:00:00,,CF_NIV_SUIV,,,,
1193,21-29019,,2021-04-06 11:00:00,,CF_NIV_SUIV,,5.0,,
1194,21-29020,,2021-03-23 11:00:00,,CF_NIV_SUIV,,,120.0,
1195,21-29021,,2021-04-06 15:00:00,,CF_NIV_SUIV,,,,
1196,21-29024,,2021-04-06 11:00:00,,CF_NIV_SUIV,,4.0,,
1197,21-29026,,2021-03-24 16:00:00,,CF_NIV_SUIV,,4.0,,
1198,21-29028,,2021-04-08 16:00:00,,CF_NIV_SUIV,,6.0,,
1199,21-29029,,2021-04-06 15:00:00,,CF_NIV_SUIV,,,,
1200,21-29030,,2021-03-29 15:00:00,,CF_NIV_SUIV,,,90.0,
1201,21-29031,,2021-04-07 11:00:00,,CF_NIV_SUIV,,4.0,,
1202,21-29032,,2021-03-29 11:00:00,,CF_NIV_SUIV,,4.0,,
1203,21-29033,,2021-03-26 12:00:00,,CF_NIV_SUIV,,,150.0,
1204,21-29035,,2021-03-22 11:00:00,,CF_NIV_SUIV,,,90.0,
1205,21-29038,,2021-04-07 11:00:00,,CF_NIV_SUIV,,,,
1206,21-29040,,2021-04-06 15:00:00,,CF_NIV_SUIV,,4.0,,
1207,21-29041,,2021-04-06 11:00:00,,CF_NIV_SUIV,,6.0,,
1208,21-29042,,2021-04-06 11:00:00,,CF_NIV_SUIV,,3.0,,
1209,21-29044,,2021-04-06 15:00:00,,CF_NIV_SUIV,,,,
1210,21-29045,,2021-04-07 15:00:00,,CF_NIV_SUIV,,8.0,,
1211,21-29047,,2021-04-05 11:00:00,,CF_NIV_SUIV,,,90.0,
1212,21-29050,,2021-04-26 11:00:00,,CF_NIV_SUIV,,6.0,,
1213,21-29051,,2021-03-24 11:00:00,,CF_NIV_SUIV,,,,
1214,21-29052,,2021-04-06 15:00:00,,CF_NIV_SUIV,,6.0,,
1215,21-29054,,2021-04-06 15:00:00,,CF_NIV_SUIV,,6.0,,
1216,21-29057,,2021-03-29 11:00:00,,CF_NIV_SUIV,,,,
1217,21-29058,,2021-04-12 11:00:00,,CF_NIV_SUIV,,,120.0,
1218,21-29059,,2021-04-02 11:00:00,,CF_NIV_SUIV,,5.0,,
1219,21-29060,,2021-04-02 08:00:00,,CF_NIV_SUIV,,4.0,,
1220,21-29061,,2021-03-29 11:00:00,,CF_NIV_SUIV,,,90.0,
1221,21-29064,,2021-04-06 07:00:00,,CF_NIV_SUIV,,,,
1222,21-29065,,2021-03-22 11:00:00,,CF_NIV_SUIV,,,45.0,
1223,21-29070,,2021-03-24 11:00:00,,CF_NIV_SUIV,,,150.0,
1224,21-29074,,2021-04-13 11:00:00,,CF_NIV_SUIV,,,180.0,
1225,21-29075,2021-03-24 11:00:00,,,CF_NIV_SUIV,,,90.0,
1226,21-29077,,2021-04-26 11:00:00,,CF_NIV_SUIV,,6.0,,
1227,21-29078,,2021-04-06 16:00:00,,CF_NIV_SUIV,,,,
1228,21-29079,,2021-04-02 11:00:00,,CF_NIV_SUIV,,,120.0,
1229,21-29081,,2021-04-01 15:00:00,,CF_NIV_SUIV,,,120.0,
1230,21-29083,,2021-04-06 15:00:00,,CF_NIV_SUIV,,4.0,,
1231,21-29087,,2021-04-06 13:00:00,,CF_NIV_SUIV,,,,
1232,21-29088,,2021-03-26 16:00:00,,CF_NIV_SUIV,,,120.0,
1233,21-29091,,2021-04-16 10:30:00,,CF_NIV_SUIV,,4.0,,
1234,21-29093,,2021-04-09 16:00:00,,CF_NIV_SUIV,,,120.0,
1235,21-29097,,2021-03-31 15:00:00,,CF_NIV_SUIV,,,180.0,
1236,21-29098,,2021-04-06 16:00:00,,CF_NIV_SUIV,,4.0,,
1237,21-29101,,2021-04-06 11:00:00,,CF_NIV_SUIV,,3.0,,
1238,21-29105,,2021-03-30 14:30:00,,CF_NIV_SUIV,,5.0,,
1239,21-29107,,2021-03-26 11:00:00,,CF_NIV_SUIV,,,90.0,
1240,21-29108,,2021-04-21 11:00:00,,CF_NIV_SUIV,,,,
1241,21-29111,,2021-03-24 10:00:00,,CF_NIV_SUIV,,,,
1242,21-29113,,2021-04-09 16:30:00,,CF_NIV_SUIV,,6.0,,
1243,21-29115,,2021-03-25 16:00:00,,CF_NIV_SUIV,,,120.0,
1244,21-29117,,2021-04-01 11:00:00,,CF_NIV_SUIV,,4.0,,
1245,21-29118,,2021-03-24 11:00:00,,CF_NIV_SUIV,,,,
1246,21-29119,,2021-04-06 15:00:00,,CF_NIV_SUIV,,,90.0,
1247,21-29127,,2021-04-16 11:00:00,,CF_NIV_SUIV,,6.0,,
1248,21-29128,,2021-03-29 11:00:00,,CF_NIV_SUIV,,,120.0,
1249,21-29129,,2021-03-29 11:00:00,,CF_NIV_SUIV,,,120.0,
1250,21-29130,,2021-04-07 23:00:00,,CF_NIV_SUIV,,4.0,,
1251,21-29133,,2021-05-04 14:30:00,,CF_NIV_SUIV,,4.0,,
1252,21-29137,,2021-04-01 15:30:00,,CF_NIV_SUIV,,,,
1253,21-29140,,2021-04-14 11:00:00,,CF_NIV_SUIV,,6.0,,
1254,21-29142,,2021-04-16 11:00:00,2021-05-16 22:00:00,CF_NIV_SUIV,,6.0,,
1255,21-29143,,2021-03-26 16:00:00,,CF_NIV_SUIV,,12.0,,
1256,21-29146,,2021-04-02 16:00:00,,CF_NIV_SUIV,,,,
1257,21-29148,,2021-03-18 22:55:00,,CF_NIV_SUIV,,,,
1258,21-29150,,2021-04-12 13:00:00,,CF_NIV_SUIV,,8.0,,
1259,21-29152,,2021-03-25 11:00:00,,CF_NIV_SUIV,,,120.0,
1260,21-29153,,2021-04-01 15:00:00,,CF_NIV_SUIV,,,120.0,
1261,21-29155,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,,
1262,21-29161,,2021-04-02 11:00:00,,CF_NIV_SUIV,,,120.0,
1263,21-29163,,2021-03-25 09:00:00,,CF_NIV_SUIV,,,180.0,
1264,21-29165,,2021-04-12 13:00:00,,CF_NIV_SUIV,,4.0,,
1265,21-29168,,2021-04-12 11:00:00,,CF_NIV_SUIV,,,60.0,
1266,21-29169,,2021-03-29 15:00:00,,CF_NIV_SUIV,,,,
1267,21-29171,,2021-05-09 23:00:00,,CF_NIV_SUIV,,4.0,,
1268,21-29172,,2021-04-08 11:00:00,,CF_NIV_SUIV,,4.0,,
1269,21-29173,,2021-03-30 11:00:00,,CF_NIV_SUIV,,,120.0,
1270,21-29174,,2021-04-02 16:00:00,,CF_NIV_SUIV,,,120.0,
1271,21-29175,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,120.0,
1272,21-29177,,2021-04-02 10:00:00,,CF_NIV_SUIV,,,180.0,
1273,21-29178,,2021-04-01 11:00:00,,CF_NIV_SUIV,,,120.0,
1274,21-29179,,2021-04-06 11:00:00,,CF_NIV_SUIV,,,,
1275,21-29181,,2021-04-16 11:00:00,,CF_NIV_SUIV,,4.0,,
1276,21-29182,,2021-03-25 16:00:00,,CF_NIV_SUIV,,,120.0,
1277,21-29183,,2021-03-25 15:00:00,,CF_NIV_SUIV,,,,
1278,21-29184,,2021-04-06 15:00:00,,CF_NIV_SUIV,,6.0,,
1279,21-29185,,2021-04-06 22:00:00,,CF_NIV_SUIV,,4.0,,
1280,21-29186,,2021-04-01 14:00:00,,CF_NIV_SUIV,,4.0,,
1281,21-29187,,2021-04-06 11:00:00,,CF_NIV_SUIV,,4.0,,
1282,21-29188,,2021-03-29 15:00:00,,CF_NIV_SUIV,,,120.0,
1283,21-29189,,2021-03-26 15:00:00,,CF_NIV_SUIV,,,90.0,
1284,21-29193,,2021-04-07 11:00:00,,CF_NIV_SUIV,,4.0,,
1285,21-29199,,2021-04-15 16:00:00,,CF_NIV_SUIV,,6.0,,
1286,21-29203,,2021-04-06 15:30:00,,CF_NIV_SUIV,,4.0,,
1287,21-29207,,2021-03-25 15:00:00,,CF_NIV_SUIV,,,120.0,
1288,21-29208,,2021-04-22 11:00:00,,CF_NIV_SUIV,,3.0,,
1289,21-29210,,2021-03-25 16:00:00,,CF_NIV_SUIV,,,180.0,
1290,21-29212,,2021-04-01 11:00:00,,CF_NIV_SUIV,,,,
1291,21-29213,,2021-03-31 11:00:00,,CF_NIV_SUIV,,,,
1292,21-29214,,2021-04-06 16:00:00,2021-05-06 22:00:00,CF_NIV_SUIV,,6.0,,
1293,21-29215,,2021-04-07 11:00:00,,CF_NIV_SUIV,,4.0,,
1294,21-29217,,2021-04-09 11:00:00,,CF_NIV_SUIV,,5.0,,
1295,21-29218,,2021-04-06 11:00:00,,CF_NIV_SUIV,,6.0,,
1296,21-29220,,2021-03-22 11:00:00,,CF_NIV_SUIV,,,120.0,
1297,21-29222,,2021-04-05 11:00:00,,CF_NIV_SUIV,,,,
1298,21-29224,,2021-04-06 11:00:00,,CF_NIV_SUIV,,6.0,,
